name,gender
lokesh kumar,m
inkoo,m
मुकेश,m
rajesh gupta,m
naresh kumar,m
dhirender,m
aakash kumar,m
ramvir,m
samim @ sonu,m
vijay kumar,m
pransis kallu,m
bacche singh,m
govind patel,m
ram dayal,m
mannulal,m
pankaj jina,m
rahul kumar,m
ravi,m
yogesh chahar,m
vikash,m
dildar khan,m
pankaj chaudhary,m
balraj singh,m
manish,m
samon,m
kuldeep singh,m
neeraj sahgal,m
lal chand,m
hawa singh,m
mukesh bluni,m
roopsingh,m
dilawar,m
rakesh kumar,m
paras,m
laxman,m
ankur baliyan,m
madan mohan meena,m
vinay,m
deepak sharma,m
parvez,m
gorav,m
rohit kumar,m
rajnish dev,m
revndrshing,m
anjani kumar,m
sufian,m
arman,m
rohit,m
raj kumar choudhry,m
rohit,m
sanchit mittal,m
tanmay,m
abdul rahuf,m
manish ( with daughter purwa 7 years ),m
sakcham,m
surendar,m
sachin singh,m
ranjit singh,m
ghanshyam,m
rahul jain,m
rakesh,m
pradep,m
dhananjai,m
sumer malik,m
santosh kumar dube,m
kishor rai,m
pankaj mishra,m
rajiv goyal,m
parvej,m
hemant,m
chintan saini,m
tejpal,m
anil,m
dinesh tyagi,m
chote,m
mohd suleman,m
neeraj kumar,m
nitin @ bhura,m
sagir ahmad,m
harish sharma,m
said mohmad,m
shivam avwsthi,m
munna kumar @ pankaj,m
paratibha,m
sanjay kumar tripathi,m
sant ram,m
surgyan,m
narender saini,m
naresh kumar,m
suresh,m
sh amrik singh,m
pappe das,m
shri ratan lal,m
shri  aladeen,m
shankar,m
ashad madik,m
santosh,m
anil @ taini,m
mohd. gulzar,m
inkoo,m
aajiv,m
stephen topo,m
asrf,m
sonu,m
dama  rajanna,m
shahnawaz,m
mukesh kumar,m
anil singh kushwah,m
bada ahari,m
vikram singh,m
salim,m
yogesh chandra joshi,m
sudhir,m
megharaj kirad,m
kamlesh kumar urf sonu s/o harish,m
anuj,m
ravinder kumar,m
ravi,m
subodh,m
dinesh kumar,m
trilok chand,m
vikrant,m
rantesh,m
punit,m
sudhir,m
saad,m
umashankar @ pappu,m
arvind,m
sandeep,m
sandeep,m
bhala ram,m
kamal kishor,m
shashi bhusan,m
suresh kumar,m
ravindra singh,m
naresh kumar,m
arvind kiran,m
harish,m
rajender,m
arvind kumar @ sonu,m
shivam arora,m
mohd chand babu,m
arun,m
ram dev yadav,m
tanvir ahmad,m
aarif,m
nishant@ chintu,m
ram dulare,m
jawahar singh,m
shankar lal,m
jaswant singh,m
pawan,m
sukhram,m
suresh kumar,m
harun rasheed,m
manoj singh,m
sandeep kapoor,m
prem ballabh,m
vivek,m
deepak,m
raja rawat,m
ashish kumar,m
deepak,m
waseem,m
boby,m
mithun kumar,m
javid,m
rahul yadav,m
happy @ jagjeet,m
parmod tiwari,m
parveen kumar,m
anurag,m
sh. ram lal,m
heera singh,m
ranjeet,m
deepak ram,m
ashok kumar,m
meeta lal gurjar,m
hashim,m
rakesh jatav,m
umar farooq,m
fakerey alam,m
krishan lal @krishna,m
adarsh,m
krishna,m
krishna,m
jagdish prasad,m
vicky,m
पंकज,m
vipin kumar panday,m
pawan,m
gyanender singh @ jawahar singh,m
faim,m
mohd. nafish,m
sajid,m
shahid,m
rahul,m
ramchander,m
ranjeet singh,m
toshar bhatiya,m
sakib,m
arun kaushik,m
mukesh,m
jai prakash singh,m
hansraj,m
jagdish,m
rajkumar,m
usmaan,m
bhim singh,m
,m
meer hashan,m
sagar,m
manav shankar,m
raj kumar,m
sohanpal,m
arun kumar,m
anwar hussain,m
rajan,m
sumit chugh,m
dipak garg,m
narender,m
pankaj,m
deepak,m
ajay kumar,m
rishu,m
amina singh,m
navdeep rana @ mani,m
bahadur singh,m
mohit kumar,m
rohit,m
layman paswan,m
mohit,m
vikrant,m
akash @ dabbu,m
mahendra,m
jasiram,m
mukesh kumar echra,m
amit,m
anil kumar,m
arjun,m
deepak,m
sharwan singh,m
nitin kumar,m
kishore yadav,m
m ithilesh,m
prince shonak,m
ajay manjhi,m
mohd. arbaz,m
mohd faiz @ kallu,m
tofik ahmed,m
mohd. kalam,m
rakesh,m
karan singh,m
sandeep singh,m
sunny,m
vikram singh rawat,m
mahendra salani,m
dinesh  mishra,m
biraj pal,m
mukesh singh,m
rahmat ali,m
nepal,m
gopesh,m
sunil kumar,m
rahmat ali,m
surender @ kala,m
bharat dendor,m
sanjay khemchandani,m
rakesh khatik,m
rakesh kumar,m
pavnesh,m
pardeep @rahul,m
rizwan,m
sachin,m
devender singh,m
narender,m
mantosh,m
shivam koushik,m
aman sharma,m
vijay kumar,m
chitu,m
satish kumar sharma,m
km arti,m
shobhit prsad,m
gordhanlal,m
nitin kumar,m
bharat singh,m
sangeeta,m
gordhan gujar,m
jitu,m
jyoti,m
moh. raees,m
chandu,m
suraj,m
amit abrol,m
brijshwaer,m
kishan singh adhkari,m
atul,m
kunal sharma,m
neeraj kumar,m
kulbir singh,m
vinay kasyap,m
siddarth chakrwarti,m
deepak,m
abhishek,m
anuj kaushik,m
vinay kumar,m
deepak,m
sachin gayakwad,m
pintu,m
ram parsad,m
kawa lal,m
dhermendra,m
deepak,m
rajesh kumar,m
mohd. ilyaash,m
bijender,m
narender,m
aaftab (4 months),m
raju kumar,m
raja @ vikash,m
madan,m
sukhbeer singh,m
shobhit kumar,m
vijay,m
ramu yadav,m
shahwaj,m
dharm singh thakur,m
joginder,m
vinod,m
amit kumar nagpal,m
vedprakash,m
sunil kumar,m
ajeem,m
ranjan,m
mohd.afzal,m
krishan,m
harkesh kumar,m
himanshu,m
anand goswami,m
vickky,m
dharmender kumar tiwari,m
raju,m
chander perkash,m
dinesh kumar dogra,m
bhagwan singh,m
manoish,m
jite,m
yash,m
binani,m
nand lal,m
mannu,m
vinod,m
lokesh,m
balram singh,m
mohd sabir anjar,m
aasif ali,m
raja ram,m
aman saroj,m
ram ji,m
partyush gupta,m
sh. veer singh,m
vishal,m
virender,m
kapil jakhad,m
mohd. irfan,m
sitaram,m
keshav raj,m
kapil jhakhar,m
nakul gehlot,m
ashok kumar,m
shiv kumar,m
narender,m
अरूण कुम,m
deva ram,m
satish kumar aggarwal,m
karan,m
sahun,m
sakir,m
jitender sehrawat,m
sagar choudhary @ chunnu,m
arunkumar toshniwal,m
krishan,m
pardeep,m
sandeep kumar,m
shadab,m
veeru,m
pankaj singh negi,m
mohammad gazi khan,m
paramjeet kour,m
rajneesh bairwa,m
rajdut,m
satish kumar,m
suraj bhan,m
rajesh,m
shripal,m
kailash singh adhikari,m
vinay,m
kumar anand,m
kailash,m
harsh,m
abishak soni,m
sunder lal mongia,m
dinesh mongia,m
lakhan,m
prasant kumar,m
rajan,m
anuj kumar,m
roji,m
jwala,m
sagar,m
ganga bishan bairwa,m
anuj,m
oli ahmad,m
kamlesh,m
sonu goyal,m
sandeep rawat,m
ram kishore,m
afshar,m
rahul,m
tripurari,m
tarun vadhuva,m
rajveer singh,m
abul kesh ansari,m
mohd ahshan,m
md. sufiyan,m
imran,m
rolly kumar,m
prashant,m
makan singh,m
baijnath thakur,m
`bishan bangari,m
faizur rehman,m
mr. devindra singh,m
amit kumar,m
kayum ali,m
giriraj,m
sanjay,m
hemant pal,m
dinesh kumar,m
narayan lal,m
ajay kumarn mishra,m
vinit,m
balram,m
ajeet singh,m
sunil,m
kailash chand,m
guddu singh,m
dhanraj prajapat,m
choga lal,m
beeram,m
kishan singh,m
modh yakum,m
mohd. hammad ashraf,m
rajesh,m
santram,m
naveen,m
vimal,m
varun mandal,m
lateef khan,m
ajay mital,m
bharat@dholu,m
mahendra prajapat,m
dharmendra ram,m
baleshwar  tiwari,m
vinay kuma r,m
saurabh kumar,m
ajay,m
khemchand,m
sher singh,m
manoj,m
sumit kumar,m
mohd. imtiyaz,m
akhil mehta,m
piyush @ kalu,m
parveen kumar,m
umesh kumar,m
akash hooda @ nandi,m
ajeet,m
rajender joshi,m
kamruddin,m
sandeep,m
arvind batra @ parveen,m
nikhil chopra,m
sher mahomad,m
arvind mishra,m
ravi kumar,m
danish,m
jitender kumar,m
mr. shaitan,m
gourav @ goldi,m
ashwani kumar,m
rajveer singh,m
kundin,m
rajvir,m
harpal singh,m
galu @ biraj,m
balak singh,m
pawan kumar,m
iqbal,m
mastan,m
manish,m
hajrat,m
madho,m
vivek paswan,m
balbir gela,m
rohit arora,m
harshit jain,m
jiya lal,m
gopal lal,m
vivek,m
vijender singh rawat,m
jeevan suyal,m
naresh chaudhary,m
vikky,m
abdul ahad,m
mohit kumar,m
satbir singh,m
sudhir,m
hemant @ chhotu,m
laxman mehtu,m
kanahiya soni,m
jaspal singh,m
jeetu gautam,m
shoukat,m
laddha ram,m
rajkiran,m
amar singh,m
sahjad,m
visan chetri,m
sandip,m
kashiv,m
anil @ sonu,m
shri kistur chand jat,m
hari singh,m
yogesh sharma,m
chandu,m
deepak sewani,m
sunaina,m
bijander @ binder,m
mukesh gurjar,m
dinesh,m
mahendra,m
mahesh,m
shiv kumar,m
hitesh kumar,m
shabir,m
bhagwat laxman rany,m
rohan kumar,m
anil singh maharwar,m
kuldeep gupta @ shivam,m
vinod verma,m
ramesh kumar,m
amarjit,m
md rafi,m
pradeep @ chagul,m
hem chandra,m
abhisek sharma,m
rajeev kumar,m
bhuvneshwar @ munna,m
pramod,m
balram,m
sanjeev,m
nandita,m
ravikant,m
mohd shubhan,m
koushik dutta,m
raju,m
ram chander,m
fahim,m
salmaan,m
dalip kumar,m
rakesh,m
shri ram s/o khsyali ram r/o umariya p/s sindholi,m
vikash jain,m
deepak,m
kamlesh badoni,m
bablu naraniya,m
mr. himmat singh,m
daaud,m
majunew,m
nisha @ pooja,m
babu lal,m
rohan,m
brij mohan,m
vishnu,m
dushyant,m
ved parkash,m
chhagan lal,m
roshan ram,m
kuldeep,m
devender pal,m
vinod dass,m
sorabh @ shubham,m
asif dilkar alam,m
m bahadur,m
md abbas,m
kirshanpal,m
padam singh,m
ankit,m
manish,m
rishi pal,m
jaideep,m
vishanu,m
ratneshwar roy,m
natha bhai bachhani,m
dhruv goel,m
rahul @ bunty,m
ganeshi dass,m
imran khan,m
manoj sahni,m
krishan kumar,m
dharmpal  yadav,m
monu,m
sonu @ kaliya,m
nitin,m
rajeev singh,m
kashi v,m
rajeev singh,m
bhisan ram,m
khushi ram,m
farman,m
kamal singh,m
naresh yadav,m
javed,m
kapil kumar kashyap,m
कालूराम,m
prabhudayal,m
tapas nandi,m
raju,m
munni,m
रामकिशो&,m
ajit,m
aslam,m
shankar,m
divakar sharma,m
rajinder singh,m
upender yadav,m
vikram singh,m
anoop rawat,m
pramal mishra,m
mohd aslam,m
ram naywaj singh,m
kiran pal,m
paramjit singh,m
shidharth shukla urf sumit,m
anurudh,m
rajendar prasad,m
santosh,m
vinay kumar bansal,m
diwakar sinha,m
lokesh,m
vakil,m
ashok kumar,m
kamal singh,m
basanta,m
baam,m
mahinder bhakuni,m
denesh kumar,m
sameer,m
manoj,m
kishan dutt,m
salim,m
rajender kand pal,m
mohit,m
gurlal,m
vijay rai,m
ghansyam,m
mukesh kumar,m
sumit,m
hera parshad,m
subhan,m
ahmad,m
ahmad,m
afzal,m
bhupendra goyal,m
ram babu,m
devki nandan,m
kartik,m
virnit,m
etahsaam,m
jaivind kohali,m
pankaj gautam,m
mr. love soni,m
vishnu bhati,m
rahul @ vijay,m
jatin kumar,m
gur charan singh,m
abhishek @ leru,m
vishal,m
rohit,m
rejaul sekh,m
for rehman,m
vijay kumar,m
rahul,m
sh. ramhet koli,m
salim,m
rizwan,m
mohd. jafrul,m
aditya,m
anand,m
manish kumar,m
dharmendera,m
anwar,m
amarjeet,m
yogender @ arjun,m
ajay,m
ankur solan,m
sumit,m
aayush,m
rajeev,m
inder dev,m
sh birma,m
neeraj,m
harish kumar,m
santosh,m
gurcharan,m
hari shankar,m
jitendra gayri,m
sunil@monu,m
ajay,m
rajesh kumar,m
navneet singh negi,m
neeraj,m
dhukhu ram,m
njare alam,m
rajesh,m
arun,m
baam,m
partul gautam,m
sunil @ rajesh,m
mohardi,m
bharat rawal,m
shankar,m
sispal,m
bhupendra singh rawat,m
furkan,m
niranjan day,m
vihsal kumar,m
anil,m
ansul,m
girdhari,m
kuldeep singh,m
phoolo passwan,m
pawan kumar,m
jai parkash,m
meharuddin,m
abhishek,m
gaurav,m
mohit,m
manoj,m
jagbir singh,m
gulshan,m
gulshan,m
kalusingh,m
rahul,m
dilip kumar,m
birgesh kumar gupta,m
hemant narayran yadav,m
amit diwan,m
lalu,m
balwan khar,m
dowlat bhagat,m
vipin sharma,m
deepak,m
subhash aurao,m
vinoda kumar,m
vinod kumar,m
sher singh,m
amber darjee,m
ram sagar,m
sher singh,m
ravi kumar,m
sadab,m
aditiya @ sumit,m
islamudin,m
ved parkash shani,m
surjeet,m
durg parsad dikshit,m
dalip,m
anil singh,m
sonam,m
tilak raj,m
harender singh,m
sandeep,m
jaipal,m
vipin yadav,m
syed ali hashmi,m
rohit kumar,m
manoj kumar,m
tapan mandal,m
surajmal @ sonu,m
iqubal,m
ramesh,m
zishan,m
sumit,m
aswin,m
ganesh lal,m
naresh,m
raj kumar,m
shri  rajesh kumar,m
gafur @ adrim teli,m
santosh @ choteylal,m
omprakash,m
tilk raj,m
rakesh kumar arora,m
rohit,m
sodan singh,m
sanjay bhati,m
mohit singh,m
munna,m
md sehjan,m
dharambir,m
haseem,m
nitesh,m
babli,m
jai singh,m
narayan singh,m
surender bansal,m
dhananjay singh,m
vikash,m
parmod kumar,m
deepak tiwari,m
arvind,m
megharam meena,m
noor mhoomad,m
md. shoab,m
vikash,m
sumit chakarwarti,m
anil raj,m
gurpreet,m
lokesh,m
irshad,m
susmata dass,m
mohd. saheed,m
sanjay,m
arun gupta,m
satish,m
chaman lal,m
gruchran singh,m
satu singh,m
mohd akhtar,m
parmod,m
amrika,m
parmod kumar,m
bhanu pratap singh,m
jagdish,m
shyam,m
mast ram,m
sandeep gupta,m
omprakash,m
kashish sharma,m
om prakash,m
sonu kumar,m
varun,m
mohd. sajid,m
satyam,m
prashanat chabra @ deepak chabra,m
lakshay,m
sarvesh kumar,m
anuj,m
ajay,m
deepak,m
jaskirat singh@ golfi,m
akhilesh bhagat,m
rumeet kumar,m
mahender kumar,m
md aslam,m
ganesh sanker @ bablu,m
sahajaha,m
sanjay saha,m
om prakash urf uma,m
badri lal,m
bhupender @ rohit,m
samir hasan,m
sunny,m
nasim,m
santosh kumar,m
kali charan,m
pappu,m
balram @ ballu,m
balram,m
ram awtar,m
ravi kumar s/o ajay kumar,m
tirlok singh,m
lalit kumar,m
omeshkumar urf raju meena,m
taslim,m
kunwar sen,m
ashok kumar,m
suresh,m
mukesh kumar,m
jyoti,m
rakesh deewan @ bittu,m
girish chand,m
ajay kumar,m
atul,m
mohan lal sharma,m
amit,m
vinit verma,m
jitender gupta,m
subjeet vishavkarma,m
harpal,m
wasim,m
ashok kumar,m
pawan kumar chourasiya,m
deepak sagar,m
parkash,m
dinesh singh,m
manoj sachdeva,m
rajender,m
ram parvesh,m
bhole ram,m
abhishek,m
navin kumar gutam,m
rudmal,m
vinod,m
deepak,m
irfan,m
mannu,m
suraj,m
chintu kumar,m
basant kumar,m
cheete,m
pradeep,m
janmesh,m
lakki,m
jaibir,m
surajbhan,m
rajpal,m
lakshy jain,m
mohan @ hemant kumar,m
govind,m
surendera singh,m
beenu,m
yogendra kumar,m
murad husain,m
rajendra,m
bharat bhushan,m
angan singh,m
tanish,m
rahul,m
ratiman,m
pawan kumar shri vastav,m
tanish,m
rakesh kumar,m
praveen @ vinay,m
chandan kumar,m
vikash choudhary,m
raju,m
vinod chandra upreti,m
om,m
surender nath saini,m
akash,m
durgesh @ omkar,m
harish,m
shanvaj,m
souvik banerjee,m
partap singh,m
khalil @ balue,m
sinder,m
imran,m
nishant,m
shyam lal chawla,m
sumoranjam,m
pradeep,m
davender,m
chotu,m
sujeet kumar jha,m
sultan singh,m
brijesh,m
sajan,m
aman,m
shubham,m
arshad,m
rajiv madhur gupta,m
devdhari,m
raj kumar,m
goruav,m
sumit,m
ravi kapoor,m
ravi lakra,m
badri ram,m
chander singh,m
mukesh kumar,m
latoor,m
surjit singh,m
kishan soni,m
mukund kumar,m
shiv kumar,m
saroz,m
asarfi lal,m
bhram singh,m
saurav,m
narendra,m
vijaypal singh,m
radat shyam,m
amarjeet singh,m
kanhiya,m
suresh,m
prem chandra joshi,m
manish chabra,m
wasim @ chira,m
harsh chawla,m
nitin @neeraj,m
raj dhameja,m
md imran,m
nausad,m
ram swroop,m
khusaboo,m
salinder,m
sagar,m
samad,m
pushpa devi,m
suraj pal,m
sunil @ lala,m
kundan kumar choudhary s/o kedar choudhary r,m
guddu mishra,m
santosh  kumar,m
asish agarwal,m
umesh chand,m
kirshna,m
ombeer,m
gaurav,m
sham singh,m
ganpat,m
rajendar shing,m
shiv kumar,m
balbeer,m
sandeep,m
ramfare yadav,m
ajay kumar gupta,m
lovly @ ladi,m
harish kumar,m
hemant,m
ram sumet,m
kapil,m
anil suman,m
sakal deep,m
jahid,m
dinesh singh,m
vijay bahadur,m
vikas,m
mohd. samsher,m
khamchand,m
bhulaee,m
mihir,m
mayank,m
santosh uppadhya,m
"soban singh rawat,",m
sudhansu,m
lllllllllllllllllll,m
smt. jyoti,m
sahil,m
deepak @ deepu,m
prabhu swaroop,m
kishan,m
sawrn singh,m
shankar sharma,m
sudhansu,m
kartik,m
ajay kumar,m
sri-dwrikaprasad,m
shiv kumar,m
rahul,m
ratwari chaudhary,m
surender pal arora,m
swapam som,m
sanjit kumar,m
phakir  chand,m
shakil ahamad,m
susanto dass,m
mintu,m
biitu tomar,m
seti,m
durga singh,m
shailesh kumar rai,m
kanhiya,m
arvind,m
subhash,m
patan dev mehto,m
aftab,m
manesh chadda,m
muzim shah,m
sonu,m
sonu,m
vinod kumar,m
rakesh,m
rohan singh,m
mahender singh,m
mool chand goyal,m
sunil kumar,m
raj kishore,m
arun kafley,m
sunder,m
santosh,m
mogli,m
pankaj,m
lala ram,m
jai parkash @ babu lal,m
pardeep adak,m
avdhesh kumar,m
jitendra kumar,m
paramveer urf chintu,m
manoj,m
manmohan kandwal,m
ibrahim,m
bhola,m
md kadir,m
sumit,m
sarvan mehto,m
mahender sharma,m
amit singh,m
sujit kumar jha,m
ramanand ray,m
milkhi ram,m
sunil,m
asi p s mahali,m
dharmender kumar,m
sanjay jain,m
sanjeev verma,m
pardeep hemraj,m
sandeep @ monu,m
danish,m
velaram,m
sushil kumar,m
yashpal singh,m
dipanshu soni,m
sahil,m
santi,m
haneef,m
yogender kumar,m
vidit tyagi,m
kumar,m
megh singh,m
kanhaiya lal,m
ramakant,m
naitik,m
neeraj,m
inderjit,m
ram varaksh chaoudhary,m
himanshu,m
rambrij,m
amar singh,m
kapiil shah,m
satpal,m
raja,m
saruf,m
hakimuddin,m
suresh thakur,m
riyasat,m
vikas rajpoot,m
jasvant,m
mohd. used,m
pawan rana,m
shiva,m
kumail,m
rajesh,m
mohd ahmad @ guddu,m
sagar,m
subhash sharma,m
tameezuddin,m
rahul,m
raju,m
khajan singh,m
suraj kewat,m
ramesh kumar,m
dimpal,m
chetan,m
kailash,m
puranmal,m
pawan,m
visvajeet mandal,m
subash,m
prakash,m
om parkash,m
gulshan kumar,m
krishan,m
sooraj @ bakhu,m
ravinder kumar,m
vikash,m
deepak,m
sachin gupta,m
sanjay,m
abhishek tiwari,m
sabrajeet @ pappu,m
parmod kumar pal,m
shadan @arif,m
piyush anand,m
gotam kumar,m
gorav chandra,m
bharat kumar,m
shivam,m
chander prakash,m
bharat,m
n. kumar,m
nizam,m
homa soji,m
satya sunder pauigrali,m
ram swaroop,m
nishant kumar,m
kartar singh,m
umesh kumar,m
komal,m
atul uppel,m
ramesh,m
kuldeep,m
ashwini,m
shubham urf sonu,m
sameer khanna,m
ajay choudhary,m
dharmender sahu,m
deepchand,m
ravi rawat,m
suraj pal,m
tashnim,m
md salim,m
maksood mohd,m
bharat,m
manish,m
sudhdev,m
kamal,m
anuj kumar,m
kalap nath yadav,m
vinod kumar,m
santram meena,m
vikky,m
mangeram,m
tanvir,m
ashok kumar,m
atul,m
naushad,m
manoj,m
mandeep,m
chootu,m
nawed,m
chander parkash,m
dhirender,m
ajab singh,m
bhagat singh,m
devendra singh,m
dilshad,m
mukesh kumar,m
vaid prakash,m
ajay kumar,m
ramesh @ dilwar,m
perdeep,m
dharam pal,m
jitender kumar jha,m
sachin,m
hanif,m
sorabh,m
chetan yogi,m
mohd tausif,m
pintu kumar,m
neeraj,m
manoj,m
chain singh,m
sachin,m
sinil kumar,m
nitin,m
mohit,m
radha raman,m
prahlad sharma,m
annu @ oliva,m
anshu,m
ram uadagar jha,m
inderpal,m
kamla pardad,m
mohd kaim,m
sh vinod kumar,m
manvendra singh @ tiger,m
hanumanram,m
radheshyam,m
radheshyam,m
ashok kumar,m
shahjad,m
asif,m
arvind bhardwaj,m
razi,m
visham,m
omkar singh,m
aakash,m
suresh kumar,m
gaurav aggarwal,m
amit kumar,m
"monu ,nanki",m
"nand kishor, puppu",m
rohit,m
devpal,m
vishnu bahadur thapa,m
kailash chand verma,m
arjun sharma,m
om parkash,m
parvej alam,m
mohd. sharukh,m
mohd. sharukh,m
mohd. izhar,m
shur singh,m
dalchand,m
ram singh,m
ravinder,m
bhagat singh,m
pooja,m
roshan,m
kishore dutt,m
suresh singh,m
rajesh mishra,m
shyam chirag,m
dolat singh,m
suneel kumar,m
ajay gupta,m
srikant,m
ishu,m
deepak,m
sabbir ahmad,m
kapil aroda,m
sanjay kumar,m
abhinav mittal,m
rakshit garg,m
ramkumar,m
sandeep kumar,m
rajeev,m
maninder @ mani,m
dhurpati,m
deepak,m
aakash,m
hamza shamim,m
pankaj kumar,m
roshan kumar,m
ankit,m
naryan singh,m
sunil,m
manjeet kaur,m
mohit gupta s/o late. mahananad,m
manoj kumar,m
baichan pando,m
surender,m
rajender,m
mohammad nasim,m
mohd nazim,m
ramesh kumar,m
neeraj sharma,m
nand lal,m
aman,m
suresh @ pappi,m
mohan dagar,m
vanshu,m
prahlad,m
ashish vajpay,m
vinay,m
sagar pal,m
mohd. samad,m
sashi partap,m
sudhir kumar,m
satish,m
shanti lal,m
ali hussain,m
rajkumar,m
subhash,m
ritesh,m
ritesh,m
sanju tamang,m
neelajan sen,m
chajju singh,m
ghurul alam,m
kamlesh kumawat,m
nirbhay tiwari,m
sunny,m
ramesh,m
kamal shayam sukha,m
neeraj kumar,m
kamal kishore,m
karan singh @ karna,m
kamlesh,m
vivek sharma,m
bhagwanaram,m
dular mohd.,m
pervez aalam,m
brijpal,m
ashwani kumar,m
rajkumar,m
gorav,m
amarnath,m
ashif,m
binder singh,m
jawed,m
dhanpat,m
नफीस बेग,m
tarun,m
mukesh,m
shailender,m
sagir ali,m
amit kumar,m
anand @ neeraj,m
gulshan kumar @ sonu,m
mehbob ali,m
yogendra pal,m
himanshu,m
munne alias driver,m
vikram,m
pardep kumar meena,m
hari lal,m
yamin,m
rohit,m
mohar snigh,m
birbal ram s/o,m
pyare lal,m
deepak,m
vijay,m
navin kumpawat,m
azad singh,m
aagand,m
rajpal sharma s/o mahadev prasad,m
sham singh,m
kishan,m
ashu @ chavikant,m
ashu @ chavikant,m
madhusudan prasad,m
mohd parveen,m
shiv kumar,m
"pramod mishra s/o devi prasad mishra r/o 330, j bl",m
pramod mishra,m
amit kumar,m
sehin,m
hitesh widhuri,m
rishi mandal,m
sharanjeet kour,m
munna shah,m
ajit yadav,m
puswa swami ratan,m
bhim kumar @ pappu,m
prateek bahl,m
ravi,m
roshan  kumar,m
raja,m
mohit,m
ishu,m
lal singh,m
deepu @ deepak,m
shushil,m
moh arif,m
p. murgesh,m
rajiv,m
shiv kumar,m
rajveer singh,m
sahil @ bhola,m
balram bhandari,m
sheh nawaz,m
begraj,m
fahim ullah,m
shahid khan,m
sarik,m
gomti,m
rahis ahmed,m
amit kumar @ kalu,m
krishan chand arora,m
jawed malik,m
sameer,m
surender kapoor,m
naveen chandra pandey,m
vinod@badri,m
ramesh kumar,m
jagnath murmu,m
mr. narendra  singh,m
raman kumar @ rupi,m
mali ram,m
sanjeet kumar,m
brijesh,m
inderjeet singh,m
vikas,m
sunny,m
gajraj,m
rauf mohammad,m
pawan kumar,m
archna,m
sankar lal,m
barjesh,m
md eklok,m
harish @ kala,m
vasim,m
mithelash,m
meenu kumar,m
vikram  routela,m
rahul,m
sumit,m
pyare lal,m
rakesh chhatwal,m
shivam,m
rohit gulati,m
hari singh,m
saroj,m
mahesh,m
sampat sadashiv saluke,m
reena,m
chela ram,m
virender kumar,m
vijay kumar,m
chandra parkash,m
vijay mann,m
dhanjay,m
vikash,m
mangilal,m
mohit kumar,m
shashid khan,m
amir,m
dheeraj chawla,m
deepak,m
parmanand,m
nadir tanzeem,m
ajay mishra,m
suresh kumar,m
parkash kumar,m
arvind,m
jatin,m
rajkumar,m
ravinder singh,m
raja,m
bharatlal meena,m
salman,m
dund kishan,m
shri sunil gupta,m
badri prasad,m
subhan khan,m
durjan,m
anurag mishra,m
golu,m
sandeep,m
gaurav,m
vinay,m
vinay,m
jeetu,m
suraj,m
rahul pratap,m
sonu,m
chura bahadur,m
mahender singh,m
kurban,m
omprakash,m
deepak,m
pradeep kumar sharma @ deepu,m
tavraj,m
madhu sudan,m
faisal yajdani,m
manish,m
surajbhan,m
jagat singh,m
raju,m
sandeep kumar,m
jasvinder singh,m
ranjeet,m
shankar@ kalu,m
munna shah,m
na,m
aashish gupta,m
bholu ram,m
kuldeep,m
jahir alam,m
md. anus,m
jagdambika,m
vijay shri vastav,m
chunnu sharma,m
banty,m
rakesh,m
sandeep,m
raju,m
rakesh kumar,m
rajesh,m
hansraj,m
devi lal,m
sahil,m
sourabh,m
udai narayan panda,m
sanjay,m
sanjay,m
jai prakash yadav,m
ravi@ yadram,m
chandra kanta jat,m
rampal,m
naisi ram,m
manoj kumar,m
govinda @ govind @ gautam,m
balram,m
mohd. salim,m
mohd. salim,m
kalpesh,m
abdul rajjak,m
abhishek,m
bharat,m
jitender,m
abdul kadirjilani khan,m
jism mehar singh bedi,m
vinay,m
abdul kadir jilani khan,m
manish verma @ monu,m
rajesh,m
nabi@ bhura,m
bunty,m
rahul,m
sh rajendr,m
imaman,m
kaptan,m
neeraj kumar,m
sagar kumar,m
rahul kumar,m
batu@ badhu lal,m
vipin gujral,m
dil kush meena,m
md. khalid,m
sachin,m
mohd shan,m
mohd faiz,m
prabhjit singh,m
ramesh kumar,m
akash,m
mohan lal,m
vijay,m
charan dass,m
anikesh,m
nazirul,m
mohd khalid,m
rajesh kumar,m
aanand kumar,m
dharam dev podar,m
jay narayan,m
vijay gourav @ monu,m
sunny goyal,m
joni,m
puran singh rawat,m
sandeep yadav,m
sidheswar,m
radha kishan  yadav,m
rampal singh,m
sanjiv kumar,m
rajender nath,m
lokesh,m
raman rajak,m
amrit singh,m
laxman kumar,m
suraj pal,m
nischaya,m
deepak,m
ankit,m
amit kumar,m
samir,m
sandeep negi,m
anil mandal,m
meghanath suwedi,m
harish chander saroj,m
shishul pal,m
ramphal,m
atul,m
mazhar,m
bharat kumar,m
sanjay,m
sheikh azhar ali,m
manish,m
boby farman,m
virender,m
mr. mohamad anwar,m
ram nath choudhary,m
ram yadav,m
halke,m
methun,m
mangeshwar,m
taiyab khan,m
mo nadim,m
mohammad kaif,m
kuparth shah,m
lal singh,m
suraj,m
ranjeet,m
suresh kumar,m
vikram,m
vicky singh,m
amit kumar,m
monu,m
kulwinder singh,m
himanshu bisht,m
sher khan,m
mahender,m
aru,m
aru,m
rameshwar,m
ikramudeen,m
poshetty gajjala,m
subhas,m
pardeep,m
muskuran,m
bhura singh,m
